#log n	log T	log cool/n2	log heat/n2
  4.60	 2.20	    -27.295	    -28.876
  4.60	 2.30	    -27.108	    -28.876
  4.60	 2.40	    -26.946	    -28.876
  4.60	 2.50	    -26.810	    -28.876
  4.60	 2.60	    -26.693	    -28.876
  4.60	 2.70	    -26.591	    -28.876
  4.60	 2.80	    -26.501	    -28.876
  4.60	 2.90	    -26.420	    -28.876
  4.60	 3.00	    -26.341	    -28.875
  4.60	 3.10	    -26.255	    -28.871
  4.60	 3.20	    -26.155	    -28.866
  4.60	 3.30	    -26.041	    -28.859
  4.60	 3.40	    -25.924	    -28.852
  4.60	 3.50	    -25.811	    -28.846
  4.60	 3.60	    -25.843	    -28.858
  4.60	 3.70	    -25.871	    -28.867
  4.60	 3.80	    -25.803	    -28.861
  4.60	 3.90	    -25.676	    -28.845
  4.60	 4.00	    -25.308	    -28.794
  4.60	 4.10	    -23.497	    -28.095
  4.60	 4.20	    -22.018	    -27.244
  4.60	 4.30	    -21.829	    -27.210
  4.60	 4.40	    -21.960	    -26.902
  4.60	 4.50	    -22.003	    -26.755
  4.60	 4.60	    -21.929	    -26.809
  4.60	 4.70	    -21.756	    -27.023
  4.60	 4.80	    -21.535	    -27.241
  4.60	 4.90	    -21.344	    -26.995
  4.60	 5.00	    -21.282	    -26.714
  4.70	 1.00	    -30.433	    -28.976
  4.70	 1.10	    -30.195	    -28.976
  4.70	 1.20	    -29.954	    -28.976
  4.70	 1.30	    -29.693	    -28.976
  4.70	 1.40	    -29.413	    -28.976
  4.70	 1.50	    -29.134	    -28.976
  4.70	 1.60	    -28.865	    -28.976
  4.70	 1.70	    -28.595	    -28.976
  4.70	 1.80	    -28.317	    -28.976
  4.70	 1.90	    -28.039	    -28.976
  4.70	 2.00	    -27.775	    -28.976
  4.70	 2.10	    -27.535	    -28.976
  4.70	 2.20	    -27.322	    -28.976
  4.70	 2.30	    -27.135	    -28.976
  4.70	 2.40	    -26.973	    -28.976
  4.70	 2.50	    -26.839	    -28.976
  4.70	 2.60	    -26.723	    -28.976
  4.70	 2.70	    -26.623	    -28.976
  4.70	 2.80	    -26.535	    -28.976
  4.70	 2.90	    -26.455	    -28.975
  4.70	 3.00	    -26.376	    -28.974
  4.70	 3.10	    -26.283	    -28.969
  4.70	 3.20	    -26.172	    -28.961
  4.70	 3.30	    -26.046	    -28.951
  4.70	 3.40	    -25.919	    -28.944
  4.70	 3.50	    -25.808	    -28.937
  4.70	 3.60	    -25.881	    -28.956
  4.70	 3.70	    -25.922	    -28.966
  4.70	 3.80	    -25.858	    -28.960
  4.70	 3.90	    -25.733	    -28.942
  4.70	 4.00	    -25.353	    -28.884
  4.70	 4.10	    -23.499	    -28.114
  4.70	 4.20	    -22.019	    -27.233
  4.70	 4.30	    -21.830	    -27.193
  4.70	 4.40	    -21.961	    -26.894
  4.70	 4.50	    -22.005	    -26.751
  4.70	 4.60	    -21.931	    -26.808
  4.70	 4.70	    -21.757	    -27.024
  4.70	 4.80	    -21.535	    -27.082
  4.70	 4.90	    -21.345	    -26.886
  4.70	 5.00	    -21.282	    -26.675
  4.80	 1.00	    -30.530	    -29.076
  4.80	 1.10	    -30.290	    -29.076
  4.80	 1.20	    -30.047	    -29.076
  4.80	 1.30	    -29.780	    -29.076
  4.80	 1.40	    -29.494	    -29.076
  4.80	 1.50	    -29.209	    -29.076
  4.80	 1.60	    -28.932	    -29.076
  4.80	 1.70	    -28.651	    -29.076
  4.80	 1.80	    -28.362	    -29.076
  4.80	 1.90	    -28.076	    -29.076
  4.80	 2.00	    -27.806	    -29.076
  4.80	 2.10	    -27.564	    -29.076
  4.80	 2.20	    -27.350	    -29.076
  4.80	 2.30	    -27.163	    -29.076
  4.80	 2.40	    -27.002	    -29.076
  4.80	 2.50	    -26.869	    -29.076
  4.80	 2.60	    -26.755	    -29.076
  4.80	 2.70	    -26.657	    -29.076
  4.80	 2.80	    -26.571	    -29.076
  4.80	 2.90	    -26.493	    -29.075
  4.80	 3.00	    -26.411	    -29.072
  4.80	 3.10	    -26.308	    -29.066
  4.80	 3.20	    -26.184	    -29.054
  4.80	 3.30	    -26.045	    -29.043
  4.80	 3.40	    -25.913	    -29.033
  4.80	 3.50	    -25.809	    -29.029
  4.80	 3.60	    -25.920	    -29.054
  4.80	 3.70	    -25.975	    -29.065
  4.80	 3.80	    -25.916	    -29.058
  4.80	 3.90	    -25.791	    -29.038
  4.80	 4.00	    -25.397	    -28.973
  4.80	 4.10	    -23.500	    -28.130
  4.80	 4.20	    -22.019	    -27.225
  4.80	 4.30	    -21.831	    -27.180
  4.80	 4.40	    -21.963	    -26.887
  4.80	 4.50	    -22.007	    -26.747
  4.80	 4.60	    -21.933	    -26.807
  4.80	 4.70	    -21.758	    -26.955
  4.80	 4.80	    -21.535	    -26.975
  4.80	 4.90	    -21.345	    -26.814
  4.80	 5.00	    -21.282	    -26.646
  4.90	 1.00	    -30.625	    -29.176
  4.90	 1.10	    -30.385	    -29.176
  4.90	 1.20	    -30.139	    -29.176
  4.90	 1.30	    -29.868	    -29.176
  4.90	 1.40	    -29.576	    -29.176
  4.90	 1.50	    -29.285	    -29.176
  4.90	 1.60	    -28.999	    -29.176
  4.90	 1.70	    -28.708	    -29.176
  4.90	 1.80	    -28.407	    -29.176
  4.90	 1.90	    -28.112	    -29.176
  4.90	 2.00	    -27.837	    -29.176
  4.90	 2.10	    -27.592	    -29.176
  4.90	 2.20	    -27.378	    -29.176
  4.90	 2.30	    -27.192	    -29.176
  4.90	 2.40	    -27.032	    -29.176
  4.90	 2.50	    -26.901	    -29.175
  4.90	 2.60	    -26.789	    -29.175
  4.90	 2.70	    -26.693	    -29.175
  4.90	 2.80	    -26.610	    -29.175
  4.90	 2.90	    -26.533	    -29.175
  4.90	 3.00	    -26.445	    -29.171
  4.90	 3.10	    -26.328	    -29.161
  4.90	 3.20	    -26.189	    -29.148
  4.90	 3.30	    -26.043	    -29.133
  4.90	 3.40	    -25.908	    -29.124
  4.90	 3.50	    -25.814	    -29.120
  4.90	 3.60	    -25.958	    -29.152
  4.90	 3.70	    -26.030	    -29.164
  4.90	 3.80	    -25.975	    -29.156
  4.90	 3.90	    -25.851	    -29.135
  4.90	 4.00	    -25.440	    -29.060
  4.90	 4.10	    -23.501	    -28.144
  4.90	 4.20	    -22.020	    -27.220
  4.90	 4.30	    -21.831	    -27.169
  4.90	 4.40	    -21.964	    -26.882
  4.90	 4.50	    -22.009	    -26.745
  4.90	 4.60	    -21.934	    -26.791
  4.90	 4.70	    -21.759	    -26.900
  4.90	 4.80	    -21.536	    -26.906
  4.90	 4.90	    -21.345	    -26.763
  4.90	 5.00	    -21.282	    -26.624
  5.00	 1.00	    -30.718	    -29.276
  5.00	 1.10	    -30.478	    -29.276
  5.00	 1.20	    -30.230	    -29.276
  5.00	 1.30	    -29.955	    -29.276
  5.00	 1.40	    -29.659	    -29.276
  5.00	 1.50	    -29.362	    -29.276
  5.00	 1.60	    -29.067	    -29.276
  5.00	 1.70	    -28.763	    -29.276
  5.00	 1.80	    -28.451	    -29.276
  5.00	 1.90	    -28.147	    -29.276
  5.00	 2.00	    -27.869	    -29.276
  5.00	 2.10	    -27.622	    -29.276
  5.00	 2.20	    -27.407	    -29.276
  5.00	 2.30	    -27.222	    -29.276
  5.00	 2.40	    -27.064	    -29.275
  5.00	 2.50	    -26.935	    -29.275
  5.00	 2.60	    -26.825	    -29.275
  5.00	 2.70	    -26.731	    -29.275
  5.00	 2.80	    -26.651	    -29.275
  5.00	 2.90	    -26.574	    -29.274
  5.00	 3.00	    -26.477	    -29.268
  5.00	 3.10	    -26.342	    -29.255
  5.00	 3.20	    -26.192	    -29.239
  5.00	 3.30	    -26.040	    -29.225
  5.00	 3.40	    -25.905	    -29.214
  5.00	 3.50	    -25.823	    -29.212
  5.00	 3.60	    -25.993	    -29.249
  5.00	 3.70	    -26.085	    -29.262
  5.00	 3.80	    -26.035	    -29.255
  5.00	 3.90	    -25.911	    -29.231
  5.00	 4.00	    -25.483	    -29.146
  5.00	 4.10	    -23.503	    -28.156
  5.00	 4.20	    -22.020	    -27.216
  5.00	 4.30	    -21.832	    -27.161
  5.00	 4.40	    -21.965	    -26.878
  5.00	 4.50	    -22.011	    -26.740
  5.00	 4.60	    -21.936	    -26.769
  5.00	 4.70	    -21.760	    -26.861
  5.00	 4.80	    -21.536	    -26.857
  5.00	 4.90	    -21.345	    -26.726
  5.00	 5.00	    -21.283	    -26.607
  5.10	 1.00	    -30.810	    -29.376
  5.10	 1.10	    -30.569	    -29.376
  5.10	 1.20	    -30.319	    -29.376
  5.10	 1.30	    -30.041	    -29.376
  5.10	 1.40	    -29.742	    -29.376
  5.10	 1.50	    -29.439	    -29.376
  5.10	 1.60	    -29.134	    -29.376
  5.10	 1.70	    -28.818	    -29.376
  5.10	 1.80	    -28.494	    -29.376
  5.10	 1.90	    -28.183	    -29.376
  5.10	 2.00	    -27.900	    -29.376
  5.10	 2.10	    -27.653	    -29.376
  5.10	 2.20	    -27.438	    -29.376
  5.10	 2.30	    -27.254	    -29.375
  5.10	 2.40	    -27.098	    -29.375
  5.10	 2.50	    -26.971	    -29.375
  5.10	 2.60	    -26.863	    -29.375
  5.10	 2.70	    -26.772	    -29.375
  5.10	 2.80	    -26.694	    -29.375
  5.10	 2.90	    -26.616	    -29.373
  5.10	 3.00	    -26.505	    -29.365
  5.10	 3.10	    -26.350	    -29.349
  5.10	 3.20	    -26.193	    -29.331
  5.10	 3.30	    -26.041	    -29.315
  5.10	 3.40	    -25.907	    -29.306
  5.10	 3.50	    -25.835	    -29.305
  5.10	 3.60	    -26.024	    -29.346
  5.10	 3.70	    -26.140	    -29.361
  5.10	 3.80	    -26.095	    -29.352
  5.10	 3.90	    -25.973	    -29.327
  5.10	 4.00	    -25.523	    -29.229
  5.10	 4.10	    -23.504	    -28.167
  5.10	 4.20	    -22.021	    -27.214
  5.10	 4.30	    -21.832	    -27.155
  5.10	 4.40	    -21.966	    -26.875
  5.10	 4.50	    -22.012	    -26.729
  5.10	 4.60	    -21.937	    -26.753
  5.10	 4.70	    -21.761	    -26.833
  5.10	 4.80	    -21.536	    -26.822
  5.10	 4.90	    -21.345	    -26.697
  5.10	 5.00	    -21.283	    -26.593
  5.20	 1.00	    -30.898	    -29.476
  5.20	 1.10	    -30.657	    -29.476
  5.20	 1.20	    -30.406	    -29.476
  5.20	 1.30	    -30.126	    -29.476
  5.20	 1.40	    -29.823	    -29.476
  5.20	 1.50	    -29.515	    -29.476
  5.20	 1.60	    -29.200	    -29.476
  5.20	 1.70	    -28.870	    -29.476
  5.20	 1.80	    -28.535	    -29.476
  5.20	 1.90	    -28.218	    -29.476
  5.20	 2.00	    -27.933	    -29.476
  5.20	 2.10	    -27.684	    -29.476
  5.20	 2.20	    -27.471	    -29.475
  5.20	 2.30	    -27.289	    -29.475
  5.20	 2.40	    -27.135	    -29.475
  5.20	 2.50	    -27.009	    -29.475
  5.20	 2.60	    -26.904	    -29.475
  5.20	 2.70	    -26.816	    -29.475
  5.20	 2.80	    -26.740	    -29.474
  5.20	 2.90	    -26.658	    -29.472
  5.20	 3.00	    -26.526	    -29.461
  5.20	 3.10	    -26.355	    -29.441
  5.20	 3.20	    -26.196	    -29.424
  5.20	 3.30	    -26.044	    -29.409
  5.20	 3.40	    -25.912	    -29.397
  5.20	 3.50	    -25.851	    -29.400
  5.20	 3.60	    -26.050	    -29.442
  5.20	 3.70	    -26.194	    -29.459
  5.20	 3.80	    -26.156	    -29.450
  5.20	 3.90	    -26.035	    -29.423
  5.20	 4.00	    -25.561	    -29.310
  5.20	 4.10	    -23.506	    -28.177
  5.20	 4.20	    -22.021	    -27.213
  5.20	 4.30	    -21.833	    -27.150
  5.20	 4.40	    -21.967	    -26.862
  5.20	 4.50	    -22.013	    -26.719
  5.20	 4.60	    -21.939	    -26.741
  5.20	 4.70	    -21.762	    -26.812
  5.20	 4.80	    -21.537	    -26.796
  5.20	 4.90	    -21.345	    -26.676
  5.20	 5.00	    -21.283	    -26.582
  5.30	 1.00	    -30.980	    -29.576
  5.30	 1.10	    -30.739	    -29.576
  5.30	 1.20	    -30.488	    -29.576
  5.30	 1.30	    -30.206	    -29.576
  5.30	 1.40	    -29.901	    -29.576
  5.30	 1.50	    -29.588	    -29.576
  5.30	 1.60	    -29.262	    -29.576
  5.30	 1.70	    -28.920	    -29.576
  5.30	 1.80	    -28.575	    -29.576
  5.30	 1.90	    -28.252	    -29.576
  5.30	 2.00	    -27.966	    -29.576
  5.30	 2.10	    -27.718	    -29.575
  5.30	 2.20	    -27.506	    -29.575
  5.30	 2.30	    -27.326	    -29.575
  5.30	 2.40	    -27.174	    -29.575
  5.30	 2.50	    -27.050	    -29.574
  5.30	 2.60	    -26.947	    -29.574
  5.30	 2.70	    -26.862	    -29.574
  5.30	 2.80	    -26.788	    -29.574
  5.30	 2.90	    -26.698	    -29.570
  5.30	 3.00	    -26.540	    -29.556
  5.30	 3.10	    -26.360	    -29.535
  5.30	 3.20	    -26.203	    -29.516
  5.30	 3.30	    -26.052	    -29.503
  5.30	 3.40	    -25.922	    -29.494
  5.30	 3.50	    -25.869	    -29.497
  5.30	 3.60	    -26.072	    -29.538
  5.30	 3.70	    -26.245	    -29.557
  5.30	 3.80	    -26.217	    -29.548
  5.30	 3.90	    -26.096	    -29.519
  5.30	 4.00	    -25.598	    -29.388
  5.30	 4.10	    -23.507	    -28.186
  5.30	 4.20	    -22.021	    -27.214
  5.30	 4.30	    -21.833	    -27.146
  5.30	 4.40	    -21.968	    -26.845
  5.30	 4.50	    -22.015	    -26.711
  5.30	 4.60	    -21.940	    -26.731
  5.30	 4.70	    -21.763	    -26.795
  5.30	 4.80	    -21.537	    -26.776
  5.30	 4.90	    -21.345	    -26.658
  5.30	 5.00	    -21.284	    -26.572
  5.40	 1.00	    -31.055	    -29.676
  5.40	 1.10	    -30.815	    -29.676
  5.40	 1.20	    -30.563	    -29.676
  5.40	 1.30	    -30.282	    -29.676
  5.40	 1.40	    -29.975	    -29.676
  5.40	 1.50	    -29.657	    -29.676
  5.40	 1.60	    -29.321	    -29.676
  5.40	 1.70	    -28.967	    -29.676
  5.40	 1.80	    -28.614	    -29.676
  5.40	 1.90	    -28.287	    -29.675
  5.40	 2.00	    -28.000	    -29.675
  5.40	 2.10	    -27.753	    -29.675
  5.40	 2.20	    -27.543	    -29.675
  5.40	 2.30	    -27.365	    -29.675
  5.40	 2.40	    -27.215	    -29.674
  5.40	 2.50	    -27.093	    -29.674
  5.40	 2.60	    -26.992	    -29.673
  5.40	 2.70	    -26.911	    -29.674
  5.40	 2.80	    -26.838	    -29.673
  5.40	 2.90	    -26.734	    -29.668
  5.40	 3.00	    -26.549	    -29.651
  5.40	 3.10	    -26.367	    -29.630
  5.40	 3.20	    -26.214	    -29.612
  5.40	 3.30	    -26.064	    -29.599
  5.40	 3.40	    -25.937	    -29.588
  5.40	 3.50	    -25.889	    -29.592
  5.40	 3.60	    -26.088	    -29.634
  5.40	 3.70	    -26.292	    -29.655
  5.40	 3.80	    -26.276	    -29.645
  5.40	 3.90	    -26.158	    -29.615
  5.40	 4.00	    -25.631	    -29.463
  5.40	 4.10	    -23.508	    -28.194
  5.40	 4.20	    -22.022	    -27.215
  5.40	 4.30	    -21.834	    -27.143
  5.40	 4.40	    -21.969	    -26.832
  5.40	 4.50	    -22.016	    -26.706
  5.40	 4.60	    -21.941	    -26.724
  5.40	 4.70	    -21.764	    -26.783
  5.40	 4.80	    -21.538	    -26.761
  5.40	 4.90	    -21.345	    -26.645
  5.40	 5.00	    -21.284	    -26.564
  5.50	 1.00	    -31.118	    -29.775
  5.50	 1.10	    -30.880	    -29.776
  5.50	 1.20	    -30.629	    -29.776
  5.50	 1.30	    -30.349	    -29.776
  5.50	 1.40	    -30.042	    -29.776
  5.50	 1.50	    -29.720	    -29.776
  5.50	 1.60	    -29.375	    -29.776
  5.50	 1.70	    -29.011	    -29.775
  5.50	 1.80	    -28.652	    -29.775
  5.50	 1.90	    -28.323	    -29.775
  5.50	 2.00	    -28.035	    -29.775
  5.50	 2.10	    -27.790	    -29.775
  5.50	 2.20	    -27.583	    -29.775
  5.50	 2.30	    -27.407	    -29.775
  5.50	 2.40	    -27.259	    -29.774
  5.50	 2.50	    -27.137	    -29.773
  5.50	 2.60	    -27.039	    -29.773
  5.50	 2.70	    -26.962	    -29.773
  5.50	 2.80	    -26.888	    -29.773
  5.50	 2.90	    -26.762	    -29.764
  5.50	 3.00	    -26.556	    -29.745
  5.50	 3.10	    -26.379	    -29.726
  5.50	 3.20	    -26.229	    -29.710
  5.50	 3.30	    -26.081	    -29.698
  5.50	 3.40	    -25.956	    -29.687
  5.50	 3.50	    -25.911	    -29.691
  5.50	 3.60	    -26.099	    -29.729
  5.50	 3.70	    -26.335	    -29.753
  5.50	 3.80	    -26.335	    -29.743
  5.50	 3.90	    -26.219	    -29.710
  5.50	 4.00	    -25.662	    -29.534
  5.50	 4.10	    -23.510	    -28.201
  5.50	 4.20	    -22.022	    -27.216
  5.50	 4.30	    -21.834	    -27.084
  5.50	 4.40	    -21.969	    -26.822
  5.50	 4.50	    -22.017	    -26.702
  5.50	 4.60	    -21.942	    -26.719
  5.50	 4.70	    -21.765	    -26.774
  5.50	 4.80	    -21.538	    -26.746
  5.50	 4.90	    -21.346	    -26.633
  5.50	 5.00	    -21.284	    -26.556
  5.60	 1.00	    -31.165	    -29.875
  5.60	 1.10	    -30.930	    -29.875
  5.60	 1.20	    -30.681	    -29.875
  5.60	 1.30	    -30.404	    -29.875
  5.60	 1.40	    -30.099	    -29.876
  5.60	 1.50	    -29.774	    -29.876
  5.60	 1.60	    -29.422	    -29.876
  5.60	 1.70	    -29.051	    -29.875
  5.60	 1.80	    -28.688	    -29.875
  5.60	 1.90	    -28.359	    -29.875
  5.60	 2.00	    -28.073	    -29.875
  5.60	 2.10	    -27.831	    -29.875
  5.60	 2.20	    -27.626	    -29.875
  5.60	 2.30	    -27.452	    -29.874
  5.60	 2.40	    -27.305	    -29.873
  5.60	 2.50	    -27.183	    -29.872
  5.60	 2.60	    -27.086	    -29.872
  5.60	 2.70	    -27.013	    -29.872
  5.60	 2.80	    -26.937	    -29.871
  5.60	 2.90	    -26.781	    -29.860
  5.60	 3.00	    -26.566	    -29.840
  5.60	 3.10	    -26.397	    -29.823
  5.60	 3.20	    -26.250	    -29.808
  5.60	 3.30	    -26.102	    -29.798
  5.60	 3.40	    -25.980	    -29.786
  5.60	 3.50	    -25.935	    -29.790
  5.60	 3.60	    -26.108	    -29.825
  5.60	 3.70	    -26.371	    -29.850
  5.60	 3.80	    -26.391	    -29.840
  5.60	 3.90	    -26.280	    -29.806
  5.60	 4.00	    -25.690	    -29.601
  5.60	 4.10	    -23.511	    -28.208
  5.60	 4.20	    -22.023	    -27.218
  5.60	 4.30	    -21.835	    -27.034
  5.60	 4.40	    -21.970	    -26.814
  5.60	 4.50	    -22.018	    -26.698
  5.60	 4.60	    -21.943	    -26.715
  5.60	 4.70	    -21.766	    -26.766
  5.60	 4.80	    -21.539	    -26.729
  5.60	 4.90	    -21.346	    -26.624
  5.60	 5.00	    -21.285	    -26.549
  5.70	 1.00	    -31.188	    -29.975
  5.70	 1.10	    -30.959	    -29.975
  5.70	 1.20	    -30.715	    -29.975
  5.70	 1.30	    -30.443	    -29.975
  5.70	 1.40	    -30.143	    -29.975
  5.70	 1.50	    -29.818	    -29.975
  5.70	 1.60	    -29.463	    -29.975
  5.70	 1.70	    -29.088	    -29.975
  5.70	 1.80	    -28.724	    -29.975
  5.70	 1.90	    -28.396	    -29.975
  5.70	 2.00	    -28.114	    -29.975
  5.70	 2.10	    -27.874	    -29.975
  5.70	 2.20	    -27.672	    -29.974
  5.70	 2.30	    -27.500	    -29.974
  5.70	 2.40	    -27.352	    -29.972
  5.70	 2.50	    -27.228	    -29.971
  5.70	 2.60	    -27.134	    -29.970
  5.70	 2.70	    -27.065	    -29.971
  5.70	 2.80	    -26.981	    -29.970
  5.70	 2.90	    -26.793	    -29.956
  5.70	 3.00	    -26.581	    -29.936
  5.70	 3.10	    -26.421	    -29.921
  5.70	 3.20	    -26.276	    -29.907
  5.70	 3.30	    -26.128	    -29.897
  5.70	 3.40	    -26.008	    -29.885
  5.70	 3.50	    -25.962	    -29.889
  5.70	 3.60	    -26.114	    -29.922
  5.70	 3.70	    -26.400	    -29.948
  5.70	 3.80	    -26.445	    -29.937
  5.70	 3.90	    -26.340	    -29.901
  5.70	 4.00	    -25.716	    -29.663
  5.70	 4.10	    -23.512	    -28.215
  5.70	 4.20	    -22.023	    -27.220
  5.70	 4.30	    -21.835	    -26.998
  5.70	 4.40	    -21.971	    -26.808
  5.70	 4.50	    -22.019	    -26.696
  5.70	 4.60	    -21.944	    -26.713
  5.70	 4.70	    -21.767	    -26.761
  5.70	 4.80	    -21.540	    -26.715
  5.70	 4.90	    -21.346	    -26.616
  5.70	 5.00	    -21.286	    -26.542
  5.80	 1.00	    -31.181	    -30.075
  5.80	 1.10	    -30.963	    -30.075
  5.80	 1.20	    -30.726	    -30.075
  5.80	 1.30	    -30.461	    -30.075
  5.80	 1.40	    -30.169	    -30.075
  5.80	 1.50	    -29.849	    -30.075
  5.80	 1.60	    -29.494	    -30.075
  5.80	 1.70	    -29.120	    -30.075
  5.80	 1.80	    -28.759	    -30.075
  5.80	 1.90	    -28.435	    -30.075
  5.80	 2.00	    -28.157	    -30.075
  5.80	 2.10	    -27.921	    -30.074
  5.80	 2.20	    -27.721	    -30.073
  5.80	 2.30	    -27.549	    -30.073
  5.80	 2.40	    -27.400	    -30.070
  5.80	 2.50	    -27.275	    -30.069
  5.80	 2.60	    -27.182	    -30.069
  5.80	 2.70	    -27.117	    -30.070
  5.80	 2.80	    -27.019	    -30.068
  5.80	 2.90	    -26.804	    -30.051
  5.80	 3.00	    -26.604	    -30.034
  5.80	 3.10	    -26.450	    -30.020
  5.80	 3.20	    -26.306	    -30.006
  5.80	 3.30	    -26.158	    -29.997
  5.80	 3.40	    -26.038	    -29.984
  5.80	 3.50	    -25.991	    -29.991
  5.80	 3.60	    -26.120	    -30.019
  5.80	 3.70	    -26.421	    -30.045
  5.80	 3.80	    -26.496	    -30.034
  5.80	 3.90	    -26.399	    -29.996
  5.80	 4.00	    -25.738	    -29.720
  5.80	 4.10	    -23.514	    -28.219
  5.80	 4.20	    -22.023	    -27.223
  5.80	 4.30	    -21.836	    -26.972
  5.80	 4.40	    -21.972	    -26.804
  5.80	 4.50	    -22.020	    -26.694
  5.80	 4.60	    -21.945	    -26.711
  5.80	 4.70	    -21.768	    -26.757
  5.80	 4.80	    -21.540	    -26.703
  5.80	 4.90	    -21.347	    -26.610
  5.80	 5.00	    -21.286	    -26.503
  5.90	 1.00	    -31.139	    -30.175
  5.90	 1.10	    -30.935	    -30.175
  5.90	 1.20	    -30.710	    -30.175
  5.90	 1.30	    -30.456	    -30.175
  5.90	 1.40	    -30.175	    -30.175
  5.90	 1.50	    -29.864	    -30.175
  5.90	 1.60	    -29.516	    -30.175
  5.90	 1.70	    -29.149	    -30.175
  5.90	 1.80	    -28.794	    -30.175
  5.90	 1.90	    -28.477	    -30.175
  5.90	 2.00	    -28.204	    -30.175
  5.90	 2.10	    -27.972	    -30.174
  5.90	 2.20	    -27.774	    -30.173
  5.90	 2.30	    -27.602	    -30.172
  5.90	 2.40	    -27.450	    -30.169
  5.90	 2.50	    -27.323	    -30.168
  5.90	 2.60	    -27.230	    -30.167
  5.90	 2.70	    -27.167	    -30.169
  5.90	 2.80	    -27.047	    -30.165
  5.90	 2.90	    -26.821	    -30.147
  5.90	 3.00	    -26.635	    -30.132
  5.90	 3.10	    -26.486	    -30.119
  5.90	 3.20	    -26.341	    -30.106
  5.90	 3.30	    -26.183	    -30.091
  5.90	 3.40	    -26.065	    -30.075
  5.90	 3.50	    -26.024	    -30.092
  5.90	 3.60	    -26.127	    -30.116
  5.90	 3.70	    -26.434	    -30.142
  5.90	 3.80	    -26.543	    -30.131
  5.90	 3.90	    -26.457	    -30.091
  5.90	 4.00	    -25.758	    -29.773
  5.90	 4.10	    -23.515	    -28.221
  5.90	 4.20	    -22.024	    -27.225
  5.90	 4.30	    -21.836	    -26.952
  5.90	 4.40	    -21.973	    -26.800
  5.90	 4.50	    -22.022	    -26.693
  5.90	 4.60	    -21.946	    -26.710
  5.90	 4.70	    -21.769	    -26.753
  5.90	 4.80	    -21.541	    -26.692
  5.90	 4.90	    -21.347	    -26.579
  5.90	 5.00	    -21.287	    -26.319
  6.00	 1.00	    -31.073	    -30.275
  6.00	 1.10	    -30.879	    -30.275
  6.00	 1.20	    -30.666	    -30.275
  6.00	 1.30	    -30.426	    -30.275
  6.00	 1.40	    -30.160	    -30.275
  6.00	 1.50	    -29.863	    -30.275
  6.00	 1.60	    -29.528	    -30.275
  6.00	 1.70	    -29.174	    -30.275
  6.00	 1.80	    -28.831	    -30.275
  6.00	 1.90	    -28.522	    -30.274
  6.00	 2.00	    -28.256	    -30.274
  6.00	 2.10	    -28.028	    -30.273
  6.00	 2.20	    -27.832	    -30.272
  6.00	 2.30	    -27.659	    -30.271
  6.00	 2.40	    -27.505	    -30.267
  6.00	 2.50	    -27.374	    -30.266
  6.00	 2.60	    -27.280	    -30.266
  6.00	 2.70	    -27.214	    -30.267
  6.00	 2.80	    -27.069	    -30.262
  6.00	 2.90	    -26.846	    -30.244
